player_id,player_name,team,total_fga,freq_rim,freq_paint,freq_mid,freq_corner3,freq_atb3,freq_three,freq_rim_plus_paint,rim_fg_pct,mid_fg_pct,corner3_pct,atb3_pct
1630264,Anthony Gill,WAS,88,0.363636364,0.261363636,0.022727273,0.147727273,0.204545455,0.352272727,0.625,0.625,0,0.307692308,0.333333333
1641817,Anton Watson,NYK,9,0.444444444,0.333333333,0.111111111,0,0.111111111,0.111111111,0.777777778,0.75,1,0,0
1641810,Antonio Reeves,NOP,248,0.221774194,0.173387097,0.084677419,0.189516129,0.326612903,0.516129032,0.39516129,0.581818182,0.380952381,0.340425532,0.432098765
1630574,Ariel Hukporti,NYK,31,0.741935484,0.258064516,0,0,0,0,1,0.739130435,0,0,0
1641709,Ausar Thompson,DET,460,0.613043478,0.254347826,0.026086957,0.056521739,0.041304348,0.097826087,0.867391304,0.673758865,0.333333333,0.269230769,0.210526316
1630559,Austin Reaves,LAL,1037,0.193828351,0.232401157,0.06171649,0.066538091,0.43876567,0.505303761,0.426229508,0.691542289,0.40625,0.463768116,0.369230769
1630245,Ayo Dosunmu,CHI,449,0.423162584,0.138084633,0.017817372,0.171492205,0.249443207,0.420935412,0.561247216,0.663157895,0.25,0.350649351,0.3125
1628389,Bam Adebayo,MIA,1113,0.239892183,0.398921833,0.16262354,0.059299191,0.139263252,0.198562444,0.638814016,0.700374532,0.453038674,0.454545455,0.316129032
1631248,Baylor Scheierman,BOS,110,0.109090909,0.090909091,0.054545455,0.227272727,0.518181818,0.745454545,0.2,0.666666667,0.5,0.32,0.315789474
1641767,Ben Sheppard,IND,287,0.209059233,0.06271777,0.034843206,0.411149826,0.282229965,0.693379791,0.271777003,0.683333333,0.5,0.338983051,0.345679012
1627732,Ben Simmons,LAC,223,0.488789238,0.466367713,0.044843049,0,0,0,0.955156951,0.605504587,0.2,0,0
1631097,Bennedict Mathurin,IND,853,0.344665885,0.189917937,0.127784291,0.052754982,0.281359906,0.334114889,0.534583822,0.615646259,0.366972477,0.4,0.333333333
1641731,Bilal Coulibaly,WAS,624,0.317307692,0.224358974,0.099358974,0.08974359,0.269230769,0.358974359,0.541666667,0.702020202,0.258064516,0.339285714,0.261904762
202687,Bismack Biyombo,SAS,114,0.51754386,0.447368421,0.035087719,0,0,0,0.964912281,0.711864407,0.25,0,0
1631104,Blake Wesley,SAS,186,0.489247312,0.123655914,0.075268817,0.112903226,0.198924731,0.311827957,0.612903226,0.593406593,0.142857143,0.333333333,0.27027027
1626171,Bobby Portis,MIL,595,0.21512605,0.2,0.285714286,0.080672269,0.218487395,0.299159664,0.41512605,0.65625,0.417647059,0.4375,0.338461538
1641752,Bobi Klintman,DET,10,0.2,0.2,0.1,0.2,0.3,0.5,0.4,1,1,0.5,0.333333333
203992,Bogdan Bogdanović,LAC,492,0.138211382,0.166666667,0.107723577,0.12601626,0.459349593,0.585365854,0.304878049,0.544117647,0.471698113,0.370967742,0.362831858
1629626,Bol Bol,PHX,183,0.114754098,0.169398907,0.207650273,0.278688525,0.229508197,0.508196721,0.284153005,0.80952381,0.657894737,0.352941176,0.333333333
1630538,Bones Hyland,MIN,118,0.127118644,0.06779661,0.110169492,0.06779661,0.618644068,0.686440678,0.194915254,0.533333333,0.384615385,0.5,0.383561644
203078,Bradley Beal,PHX,694,0.191642651,0.236311239,0.191642651,0.125360231,0.255043228,0.380403458,0.42795389,0.736842105,0.421052632,0.413793103,0.372881356
1642382,Branden Carlson,OKC,97,0.18556701,0.103092784,0.030927835,0.206185567,0.474226804,0.680412371,0.288659794,0.777777778,0.333333333,0.35,0.326086957
1641764,Brandin Podziemski,GSW,629,0.160572337,0.220985692,0.12718601,0.087440382,0.39745628,0.484896661,0.381558029,0.663366337,0.4125,0.4,0.372
1630527,Brandon Boston,NOP,381,0.270341207,0.157480315,0.204724409,0.083989501,0.283464567,0.367454068,0.427821522,0.621359223,0.461538462,0.3125,0.361111111
1629634,Brandon Clarke,MEM,380,0.492105263,0.421052632,0.042105263,0.036842105,0.007894737,0.044736842,0.913157895,0.807486631,0.5,0.071428571,0
1627742,Brandon Ingram,TOR,333,0.159159159,0.192192192,0.303303303,0.033033033,0.312312312,0.345345345,0.351351351,0.716981132,0.455445545,0.272727273,0.384615385
1641706,Brandon Miller,CHA,491,0.132382892,0.183299389,0.087576375,0.052953157,0.535641548,0.588594705,0.315682281,0.676923077,0.302325581,0.307692308,0.365019011
1630314,Brandon Williams,DAL,188,0.425531915,0.175531915,0.079787234,0.069148936,0.239361702,0.308510638,0.60106383,0.6375,0.533333333,0.461538462,0.4
1630296,Braxton Key,GSW,4,0.25,0.25,0.25,0,0.25,0.25,0.5,0,0,0,0
1641729,Brice Sensabaugh,UTA,599,0.103505843,0.188647746,0.086811352,0.202003339,0.41736227,0.619365609,0.292153589,0.629032258,0.461538462,0.504132231,0.384
1642355,Bronny James,LAL,67,0.104477612,0.313432836,0.104477612,0.119402985,0.358208955,0.47761194,0.417910448,0.714285714,0.285714286,0.25,0.291666667
201572,Brook Lopez,MIL,774,0.257105943,0.180878553,0.080103359,0.050387597,0.431524548,0.481912145,0.437984496,0.778894472,0.451612903,0.564102564,0.350299401
1628971,Bruce Brown,NOP,309,0.32038835,0.333333333,0.084142395,0.13592233,0.122977346,0.258899676,0.653721683,0.616161616,0.384615385,0.404761905,0.263157895
1631121,Bryce McGowens,POR,14,0.142857143,0.5,0.071428571,0.071428571,0.214285714,0.285714286,0.642857143,1,0,0,0
1642267,Bub Carrington,WAS,748,0.122994652,0.14171123,0.191176471,0.084224599,0.45855615,0.542780749,0.264705882,0.532608696,0.475524476,0.333333333,0.341107872
1627741,Buddy Hield,GSW,786,0.142493639,0.091603053,0.067430025,0.171755725,0.525445293,0.697201018,0.234096692,0.651785714,0.339622642,0.385185185,0.365617433
1630595,Cade Cunningham,DET,1457,0.249828415,0.331503089,0.131091283,0.014413178,0.270418668,0.284831846,0.581331503,0.568681319,0.45026178,0.380952381,0.360406091
1631216,Caleb Houstan,ORL,190,0.057894737,0.042105263,0.057894737,0.294736842,0.547368421,0.842105263,0.1,0.545454545,0.363636364,0.321428571,0.442307692
1628997,Caleb Martin,DAL,304,0.282894737,0.177631579,0.200657895,0.144736842,0.1875,0.332236842,0.460526316,0.581395349,0.37704918,0.477272727,0.280701754
1642353,Cam Christie,LAC,24,0.333333333,0.083333333,0.041666667,0.125,0.416666667,0.541666667,0.416666667,0.5,0,0,0.2
1642285,Cam Spencer,MEM,82,0.109756098,0.146341463,0.109756098,0.073170732,0.56097561,0.634146341,0.256097561,0.666666667,0.333333333,0.333333333,0.369565217
1630560,Cam Thomas,BKN,454,0.176211454,0.204845815,0.189427313,0.052863436,0.374449339,0.427312775,0.381057269,0.575,0.488372093,0.25,0.364705882
1641715,Cam Whitmore,HOU,403,0.302729529,0.163771712,0.079404467,0.104218362,0.349875931,0.454094293,0.466501241,0.631147541,0.4375,0.404761905,0.340425532
1629661,Cameron Johnson,BKN,747,0.224899598,0.123159304,0.105756359,0.124497992,0.421686747,0.546184739,0.348058902,0.714285714,0.417721519,0.430107527,0.377777778
1626166,Cameron Payne,NYK,446,0.170403587,0.192825112,0.062780269,0.062780269,0.511210762,0.573991031,0.3632287,0.473684211,0.321428571,0.321428571,0.368421053
1627747,Caris LeVert,ATL,599,0.325542571,0.150250417,0.050083472,0.150250417,0.323873122,0.474123539,0.475792988,0.646153846,0.266666667,0.422222222,0.350515464
1641717,Cason Wallace,OKC,489,0.329243354,0.198364008,0.047034765,0.196319018,0.229038855,0.425357873,0.527607362,0.658385093,0.304347826,0.333333333,0.375
1629646,Charles Bassey,SAS,117,0.692307692,0.273504274,0.034188034,0,0,0,0.965811966,0.617283951,0.25,0,0
1631096,Chet Holmgren,OKC,341,0.357771261,0.2228739,0.079178886,0.058651026,0.278592375,0.337243402,0.580645161,0.721311475,0.296296296,0.45,0.368421053
1628449,Chris Boucher,TOR,370,0.321621622,0.108108108,0.048648649,0.235135135,0.286486486,0.521621622,0.42972973,0.722689076,0.5,0.390804598,0.339622642
1641753,Chris Livingston,MIL,27,0.518518519,0.185185185,0,0.111111111,0.185185185,0.296296296,0.703703704,0.571428571,0,0,0
101108,Chris Paul,SAS,583,0.02915952,0.111492281,0.222984563,0.084048027,0.548885077,0.632933105,0.140651801,0.823529412,0.469230769,0.346938776,0.384375
1631128,Christian Braun,DEN,821,0.521315469,0.158343484,0.047503045,0.090133983,0.181485993,0.271619976,0.679658952,0.714953271,0.41025641,0.351351351,0.422818792
1631132,Christian Koloko,LAL,66,0.742424242,0.151515152,0.045454545,0.03030303,0.03030303,0.060606061,0.893939394,0.714285714,0.666666667,0,0
1629643,Chuma Okeke,CLE,40,0.3,0,0,0.325,0.375,0.7,0.3,0.75,0,0.461538462,0.333333333
203468,CJ McCollum,NOP,1000,0.187,0.219,0.135,0.068,0.391,0.459,0.406,0.620320856,0.414814815,0.352941176,0.375959079
203991,Clint Capela,ATL,390,0.707692308,0.279487179,0.01025641,0,0.002564103,0.002564103,0.987179487,0.626811594,0.5,0,0
1629632,Coby White,CHI,1121,0.257805531,0.140053524,0.08117752,0.072256913,0.441570027,0.51382694,0.397859054,0.640138408,0.384615385,0.382716049,0.373737374
1628998,Cody Martin,PHX,325,0.286153846,0.110769231,0.138461538,0.249230769,0.215384615,0.464615385,0.396923077,0.688172043,0.4,0.283950617,0.285714286
1642262,Cody Williams,UTA,257,0.140077821,0.249027237,0.085603113,0.311284047,0.214007782,0.525291829,0.389105058,0.5,0.227272727,0.25,0.272727273
1641732,Colby Jones,WAS,129,0.240310078,0.255813953,0.124031008,0.100775194,0.279069767,0.379844961,0.496124031,0.709677419,0.375,0.307692308,0.333333333
1630175,Cole Anthony,MEM,543,0.184162063,0.26335175,0.151012891,0.062615101,0.335174954,0.397790055,0.447513812,0.61,0.353658537,0.441176471,0.340659341
1630658,Colin Castleton,TOR,98,0.397959184,0.428571429,0.010204082,0.112244898,0.051020408,0.163265306,0.826530612,0.692307692,0,0.181818182,0
1631221,Collin Gillespie,PHX,158,0.158227848,0.202531646,0.069620253,0.132911392,0.424050633,0.556962025,0.360759494,0.48,0.454545455,0.523809524,0.417910448
1629012,Collin Sexton,UTA,867,0.207612457,0.362168397,0.117647059,0.070357555,0.24106113,0.311418685,0.569780854,0.622222222,0.352941176,0.459016393,0.392344498
1630557,Corey Kispert,WAS,565,0.23539823,0.157522124,0.02300885,0.100884956,0.474336283,0.575221239,0.392920354,0.684210526,0.153846154,0.368421053,0.369402985
202709,Cory Joseph,ORL,154,0.12987013,0.097402597,0.077922078,0.162337662,0.525974026,0.688311688,0.227272727,0.5,0.5,0.36,0.37037037
1641854,Craig Porter Jr.,CLE,140,0.4,0.171428571,0.085714286,0.092857143,0.235714286,0.328571429,0.571428571,0.660714286,0.25,0.384615385,0.454545455
1631342,Daeqwon Plowden,ATL,25,0.28,0.04,0,0.28,0.4,0.68,0.32,0.857142857,0,0.428571429,0.6
1630625,Dalano Banton,POR,507,0.317554241,0.187376726,0.057199211,0.094674556,0.339250493,0.433925049,0.504930966,0.552795031,0.310344828,0.395833333,0.308139535
1631207,Dalen Terry,CHI,268,0.436567164,0.149253731,0.026119403,0.175373134,0.212686567,0.388059701,0.585820896,0.581196581,0.142857143,0.361702128,0.350877193
1642261,Dalton Knecht,LAL,557,0.199281867,0.131059246,0.059245961,0.175942549,0.430879713,0.606822262,0.330341113,0.756756757,0.454545455,0.43877551,0.354166667
203081,Damian Lillard,MIL,992,0.202620968,0.102822581,0.166330645,0.04233871,0.481854839,0.524193548,0.305443548,0.606965174,0.478787879,0.404761905,0.376569038
1641878,Damion Baugh,CHA,130,0.261538462,0.284615385,0.023076923,0.146153846,0.284615385,0.430769231,0.546153846,0.558823529,0.333333333,0.105263158,0.27027027
1627814,Damion Lee,PHX,74,0.108108108,0.297297297,0.094594595,0.175675676,0.324324324,0.5,0.405405405,0.625,0.142857143,0.307692308,0.208333333
1626156,D'Angelo Russell,BKN,638,0.131661442,0.21630094,0.087774295,0.051724138,0.509404389,0.561128527,0.347962382,0.619047619,0.339285714,0.272727273,0.32
1629655,Daniel Gafford,DAL,403,0.791563275,0.200992556,0.007444169,0,0,0,0.992555831,0.742946708,0.666666667,0,0
1642450,Daniss Jenkins,DET,10,0.3,0,0,0.2,0.5,0.7,0.3,0.666666667,0,0,0.2
203957,Danté Exum,DAL,134,0.328358209,0.208955224,0.067164179,0.126865672,0.26119403,0.388059701,0.537313433,0.613636364,0.333333333,0.588235294,0.371428571
1629610,DaQuan Jeffries,CHA,291,0.254295533,0.140893471,0.041237113,0.274914089,0.285223368,0.560137457,0.395189003,0.527027027,0.583333333,0.3875,0.289156627
203967,Dario Šarić,DEN,58,0.344827586,0.155172414,0.051724138,0.068965517,0.379310345,0.448275862,0.5,0.55,0.333333333,0.5,0.227272727
1641727,Dariq Whitehead,BKN,96,0.104166667,0.083333333,0.03125,0.208333333,0.572916667,0.78125,0.1875,0.2,0,0.45,0.436363636
1629636,Darius Garland,CLE,1174,0.180579216,0.224872232,0.1439523,0.071550256,0.378194208,0.449744463,0.405451448,0.608490566,0.437869822,0.380952381,0.405405405
1641747,DaRon Holmes II,,,,,,,,,,,,,
1630561,David Duke Jr.,SAS,14,0.357142857,0.142857143,0.071428571,0.357142857,0.071428571,0.428571429,0.5,0.6,0,0.6,0
1631223,David Roddy,HOU,125,0.256,0.256,0,0.136,0.352,0.488,0.512,0.65625,0,0.411764706,0.272727273
1630558,Davion Mitchell,MIA,476,0.331932773,0.172268908,0.052521008,0.090336134,0.344537815,0.43487395,0.504201681,0.588607595,0.28,0.418604651,0.402439024
1630549,Day'Ron Sharpe,BKN,317,0.599369085,0.217665615,0.041009464,0.041009464,0.100946372,0.141955836,0.8170347,0.621052632,0.615384615,0.384615385,0.1875
1628368,De'Aaron Fox,SAS,1163,0.20894239,0.296646604,0.166809974,0.056749785,0.269131556,0.325881341,0.505588994,0.658436214,0.412371134,0.348484848,0.303514377
1629731,Dean Wade,CLE,271,0.132841328,0.033210332,0.014760148,0.335793358,0.483394834,0.819188192,0.166051661,0.75,0.25,0.417582418,0.320610687
1629028,Deandre Ayton,POR,468,0.403846154,0.322649573,0.205128205,0.034188034,0.034188034,0.068376068,0.726495726,0.740740741,0.458333333,0.0625,0.3125
1629631,De'Andre Hunter,CLE,762,0.18503937,0.199475066,0.106299213,0.152230971,0.354330709,0.50656168,0.384514436,0.617021277,0.49382716,0.370689655,0.422222222
201599,DeAndre Jordan,DEN,140,0.792857143,0.2,0.007142857,0,0,0,0.992857143,0.720720721,1,0,0
1629001,De'Anthony Melton,BKN,54,0.166666667,0.148148148,0.037037037,0.074074074,0.574074074,0.648148148,0.314814815,0.444444444,0,0.75,0.322580645
1627749,Dejounte Murray,NOP,494,0.222672065,0.218623482,0.206477733,0.058704453,0.293522267,0.352226721,0.441295547,0.554545455,0.392156863,0.344827586,0.289655172
1626153,Delon Wright,NYK,131,0.27480916,0.145038168,0.022900763,0.160305344,0.396946565,0.557251908,0.419847328,0.555555556,0.666666667,0.428571429,0.211538462
201942,DeMar DeRozan,SAC,1308,0.092507645,0.222477064,0.489296636,0.064984709,0.126146789,0.191131498,0.314984709,0.719008264,0.4578125,0.364705882,0.321212121
1630166,Deni Avdija,POR,844,0.387440758,0.171800948,0.035545024,0.08056872,0.323459716,0.404028436,0.559241706,0.651376147,0.4,0.308823529,0.380952381
203471,Dennis Schröder,DET,827,0.187424426,0.195888755,0.166868198,0.043530834,0.401451028,0.444981862,0.38331318,0.561290323,0.463768116,0.5,0.328313253
1641726,Dereck Lively II,DAL,191,0.696335079,0.303664921,0,0,0,0,1,0.77443609,0,0,0
1627884,Derrick Jones Jr.,LAC,589,0.439728353,0.166383701,0.022071307,0.202037351,0.168081494,0.370118846,0.606112054,0.702702703,0.307692308,0.361344538,0.353535354
1628401,Derrick White,BOS,959,0.107403545,0.114702815,0.057351408,0.128258603,0.592283629,0.720542231,0.222106361,0.718446602,0.418181818,0.430894309,0.373239437
1630217,Desmond Bane,ORL,1018,0.249508841,0.224950884,0.114931238,0.081532417,0.329076621,0.410609037,0.474459725,0.677165354,0.495726496,0.313253012,0.411940299
1626164,Devin Booker,PHX,1420,0.142253521,0.24084507,0.228873239,0.052816901,0.335211268,0.388028169,0.383098592,0.688118812,0.516923077,0.346666667,0.329831933
1642269,Devin Carter,SAC,127,0.220472441,0.25984252,0.039370079,0.125984252,0.354330709,0.480314961,0.480314961,0.607142857,0.4,0.3125,0.288888889
1630170,Devin Vassell,SAS,889,0.168728909,0.132733408,0.214848144,0.119235096,0.363329584,0.482564679,0.301462317,0.62,0.455497382,0.433962264,0.346749226
1628415,Dillon Brooks,HOU,895,0.154189944,0.2,0.121787709,0.131843575,0.391061453,0.522905028,0.354189944,0.550724638,0.458715596,0.381355932,0.402857143
1641794,Dillon Jones,OKC,133,0.315789474,0.172932331,0.037593985,0.105263158,0.368421053,0.473684211,0.488721805,0.595238095,0.2,0.214285714,0.265306122
1627734,Domantas Sabonis,SAC,893,0.531914894,0.221724524,0.071668533,0.008958567,0.165733483,0.174692049,0.753639418,0.694736842,0.453125,0.5,0.412162162
1631230,Dominick Barlow,ATL,113,0.469026549,0.203539823,0.088495575,0.194690265,0.044247788,0.238938053,0.672566372,0.716981132,0.4,0.181818182,0.6
1642270,Donovan Clingan,POR,334,0.71257485,0.125748503,0.01497006,0.01497006,0.131736527,0.146706587,0.838323353,0.634453782,0.2,0.4,0.272727273
1628378,Donovan Mitchell,CLE,1320,0.190151515,0.181060606,0.149242424,0.049242424,0.428030303,0.477272727,0.371212121,0.605577689,0.426395939,0.461538462,0.359292035
1628978,Donte DiVincenzo,MIN,593,0.153456998,0.096121417,0.011804384,0.150084317,0.585160202,0.735244519,0.249578415,0.582417582,0.428571429,0.426966292,0.391930836
1627827,Dorian Finney-Smith,LAL,435,0.206896552,0.064367816,0.006896552,0.287356322,0.432183908,0.71954023,0.271264368,0.611111111,0.666666667,0.432,0.39893617
203926,Doug McDermott,SAC,117,0.068376068,0.025641026,0.042735043,0.239316239,0.623931624,0.863247863,0.094017094,0.5,0.2,0.464285714,0.424657534
203110,Draymond Green,GSW,509,0.249508841,0.223968566,0.043222004,0.198428291,0.282907662,0.481335953,0.473477407,0.582677165,0.5,0.336633663,0.319444444
1629234,Drew Eubanks,LAC,194,0.5,0.43814433,0.030927835,0.025773196,0.005154639,0.030927835,0.93814433,0.711340206,0.166666667,0.6,0
1641809,Drew Peterson,BOS,41,0.12195122,0.048780488,0.024390244,0.243902439,0.56097561,0.804878049,0.170731707,0.4,1,0.3,0.434782609
1631166,Drew Timme,BKN,102,0.352941176,0.264705882,0.039215686,0.058823529,0.274509804,0.333333333,0.617647059,0.583333333,0.25,0.333333333,0.25
1630696,Dru Smith,MIA,61,0.229508197,0.245901639,0.032786885,0.180327869,0.31147541,0.491803279,0.475409836,0.714285714,0,0.636363636,0.473684211
1629130,Duncan Robinson,MIA,663,0.146304676,0.105580694,0.019607843,0.149321267,0.57918552,0.728506787,0.25188537,0.649484536,0.384615385,0.414141414,0.388020833
1641871,Duop Reath,POR,166,0.259036145,0.084337349,0.018072289,0.15060241,0.487951807,0.638554217,0.343373494,0.744186047,0,0.32,0.320987654
203939,Dwight Powell,DAL,61,0.803278689,0.114754098,0,0.06557377,0.016393443,0.081967213,0.918032787,0.755102041,0,0.5,0
1630700,Dyson Daniels,ATL,923,0.344528711,0.373781148,0.02708559,0.061755146,0.186348862,0.248104009,0.718309859,0.65408805,0.28,0.438596491,0.319767442
1630604,E.J. Liddell,CHI,15,0.133333333,0.2,0,0,0.666666667,0.666666667,0.333333333,1,0,0,0.3
203901,Elfrid Payton,NOP,122,0.18852459,0.68852459,0.073770492,0.008196721,0.040983607,0.049180328,0.87704918,0.391304348,0.222222222,0,0.2
1641989,Elijah Harkless,UTA,35,0.114285714,0.142857143,0.028571429,0.228571429,0.485714286,0.714285714,0.257142857,0.75,0,0.375,0.235294118
1641801,Emanuel Miller,CHI,8,0.75,0.125,0,0,0.125,0.125,0.875,0.5,0,0,0
1641734,Emoni Bates,CLE,38,0.105263158,0,0.105263158,0.078947368,0.710526316,0.789473684,0.105263158,0.5,0,0.666666667,0.333333333
1642402,Enrique Freeman,IND,37,0.594594595,0.135135135,0,0.216216216,0.054054054,0.27027027,0.72972973,0.636363636,0,0.125,0
201569,Eric Gordon,PHI,204,0.18627451,0.117647059,0.024509804,0.093137255,0.568627451,0.661764706,0.303921569,0.552631579,0.4,0.526315789,0.396551724
1630679,Ethan Thompson,,,,,,,,,,,,,
1630596,Evan Mobley,CLE,906,0.476821192,0.231788079,0.037527594,0.052980132,0.199779249,0.252759382,0.708609272,0.761574074,0.235294118,0.416666667,0.359116022
1630532,Franz Wagner,ORL,1161,0.284237726,0.320413437,0.092161929,0.037037037,0.263565891,0.300602929,0.604651163,0.666666667,0.411214953,0.441860465,0.277777778
1627832,Fred VanVleet,HOU,759,0.122529644,0.113306983,0.156785244,0.06455863,0.532279315,0.596837945,0.235836627,0.494623656,0.403361345,0.326530612,0.353960396
1629216,Gabe Vincent,LAL,420,0.1,0.095238095,0.069047619,0.266666667,0.466666667,0.733333333,0.195238095,0.642857143,0.517241379,0.392857143,0.331632653
202066,Garrett Temple,TOR,60,0.283333333,0.133333333,0.116666667,0.15,0.316666667,0.466666667,0.416666667,0.529411765,0.142857143,0.222222222,0.210526316
1629726,Garrison Mathews,ATL,257,0.050583658,0.058365759,0.042801556,0.26848249,0.579766537,0.848249027,0.108949416,0.538461538,0.272727273,0.579710145,0.302013423
203914,Gary Harris,ORL,133,0.105263158,0.097744361,0.037593985,0.323308271,0.436090226,0.759398496,0.203007519,0.642857143,0.6,0.372093023,0.344827586
1627780,Gary Payton II,GSW,298,0.473154362,0.194630872,0.013422819,0.181208054,0.137583893,0.318791946,0.667785235,0.794326241,0.25,0.407407407,0.219512195
1629018,Gary Trent Jr.,MIL,657,0.088280061,0.115677321,0.136986301,0.162861492,0.496194825,0.659056317,0.203957382,0.534482759,0.4,0.476635514,0.395705521
1627777,Georges Niang,ATL,620,0.166129032,0.146774194,0.027419355,0.259677419,0.4,0.659677419,0.312903226,0.660194175,0.352941176,0.409937888,0.403225806
1641713,GG Jackson,MEM,199,0.286432161,0.211055276,0.025125628,0.135678392,0.341708543,0.477386935,0.497487437,0.473684211,0.6,0.296296296,0.352941176
203507,Giannis Antetokounmpo,MIL,1319,0.567854435,0.169825625,0.214556482,0.00227445,0.044730857,0.047005307,0.737680061,0.748998665,0.441696113,0,0.237288136
1629048,Goga Bitadze,ORL,339,0.710914454,0.171091445,0.03539823,0.017699115,0.061946903,0.079646018,0.8820059,0.726141079,0.083333333,0,0.142857143
1641711,Gradey Dick,TOR,647,0.244204019,0.112828439,0.139103555,0.136012365,0.366306028,0.502318393,0.357032457,0.525316456,0.422222222,0.340909091,0.35443038
1629684,Grant Williams,CHA,123,0.195121951,0.12195122,0.081300813,0.130081301,0.471544715,0.601626016,0.317073171,0.708333333,0.4,0.3125,0.379310345
